cell_id,block,task,task_group,world_seed,arm,experiment_index,leaderboard_score,recipe_sha256,committed_operation_count,committed_operations
A_P--reaction-safety-constrained--seed145076830--misindexed_nominal,A_P,reaction-safety-constrained,A-P Reaction safety,145076830,misindexed_nominal,2,0.4000294770601932,662f0595c3bce9fbcea1c4bb2275cd79ec220b6ae72df9182f2ad690d4bc53fa,7,"[{""amount_mol"": 0.003, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.005}, {""catalyst"": 1, ""catalyst_amount_mol"": 0.000525, ""operation"": ""add_catalyst""}, {""duration_s"": 3300, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 440}, {""operation"": ""quench""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_P--reaction-safety-constrained--seed145076830--misindexed_nominal,A_P,reaction-safety-constrained,A-P Reaction safety,145076830,misindexed_nominal,3,0.46173218787789283,ba025d2cab33de88ecb82fd479528570d5027a45241024ccf8bb3d7f49c77326,7,"[{""amount_mol"": 0.003, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.005}, {""catalyst"": 1, ""catalyst_amount_mol"": 0.000525, ""operation"": ""add_catalyst""}, {""duration_s"": 2100, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 420}, {""operation"": ""quench""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_P--reaction-safety-constrained--seed145076830--misindexed_nominal,A_P,reaction-safety-constrained,A-P Reaction safety,145076830,misindexed_nominal,4,0.4642977432334077,1b0643208652d9e0d038c889657bef53d741d257b08c18ff6ab450d89c2d6408,7,"[{""amount_mol"": 0.003, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.005}, {""catalyst"": 1, ""catalyst_amount_mol"": 0.000525, ""operation"": ""add_catalyst""}, {""duration_s"": 1500, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 420}, {""operation"": ""quench""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_P--reaction-safety-constrained--seed145076830--misindexed_nominal,A_P,reaction-safety-constrained,A-P Reaction safety,145076830,misindexed_nominal,5,0.4260337767806157,56f7f53dce36ddc1e72d2b402cf63ff1e3fbac8d504a72c73a2aeb1b261f9259,7,"[{""amount_mol"": 0.003, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.005}, {""catalyst"": 2, ""catalyst_amount_mol"": 0.000525, ""operation"": ""add_catalyst""}, {""duration_s"": 1500, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 420}, {""operation"": ""quench""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_P--reaction-safety-constrained--seed145076830--misindexed_nominal,A_P,reaction-safety-constrained,A-P Reaction safety,145076830,misindexed_nominal,6,0.4179875501877425,1568f68d1b6a3b2e4dcf993f39fdd8ebac8129fce444ed7a949716cd39fa291f,7,"[{""amount_mol"": 0.003, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.005}, {""catalyst"": 1, ""catalyst_amount_mol"": 0.000525, ""operation"": ""add_catalyst""}, {""duration_s"": 900, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 420}, {""operation"": ""quench""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_P--reaction-safety-constrained--seed145076830--misindexed_nominal,A_P,reaction-safety-constrained,A-P Reaction safety,145076830,misindexed_nominal,7,0.3313279688785914,6486aa62022e3b4ea887f8ab5d1057519c5602fa0023ac45c1adf34814646606,7,"[{""amount_mol"": 0.003, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 1, ""volume_L"": 0.005}, {""catalyst"": 1, ""catalyst_amount_mol"": 0.000525, ""operation"": ""add_catalyst""}, {""duration_s"": 1500, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 420}, {""operation"": ""quench""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_P--reaction-safety-constrained--seed145076830--misindexed_nominal,A_P,reaction-safety-constrained,A-P Reaction safety,145076830,misindexed_nominal,8,0.3918937838509231,e62300bcc0535f7cbcec6c33e4bb44f22b74f08c45b709e24d96f55c0b733858,7,"[{""amount_mol"": 0.003, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 3, ""volume_L"": 0.005}, {""catalyst"": 1, ""catalyst_amount_mol"": 0.000525, ""operation"": ""add_catalyst""}, {""duration_s"": 1500, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 420}, {""operation"": ""quench""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_P--reaction-safety-constrained--seed145076830--misindexed_nominal,A_P,reaction-safety-constrained,A-P Reaction safety,145076830,misindexed_nominal,9,0.4464469893339035,0ed784c4c6b8bca388a82b46f45673930c53e0dec03a6cfdb1c08c9a7b743d7f,7,"[{""amount_mol"": 0.003, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.005}, {""catalyst"": 1, ""catalyst_amount_mol"": 0.000525, ""operation"": ""add_catalyst""}, {""duration_s"": 1200, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 420}, {""operation"": ""quench""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_P--reaction-safety-constrained--seed145076830--misindexed_nominal,A_P,reaction-safety-constrained,A-P Reaction safety,145076830,misindexed_nominal,10,0.4725074723983097,68b38ee16d900977a7e5248fd8c600c7505ba6ecdfc61959e0f6cb5521cfcbee,7,"[{""amount_mol"": 0.003, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.005}, {""catalyst"": 1, ""catalyst_amount_mol"": 0.000525, ""operation"": ""add_catalyst""}, {""duration_s"": 1800, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 420}, {""operation"": ""quench""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_P--reaction-safety-constrained--seed145076830--opaque,A_P,reaction-safety-constrained,A-P Reaction safety,145076830,opaque,1,0.36162792641216834,677ba205f58b80bbc9a340f2afeb7507d4ebc3e376389b5eba0767c12392c043,6,"[{""amount_mol"": 0.003, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.005}, {""catalyst"": 1, ""catalyst_amount_mol"": 0.000525, ""operation"": ""add_catalyst""}, {""duration_s"": 3300, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 420}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_P--reaction-safety-constrained--seed145076830--opaque,A_P,reaction-safety-constrained,A-P Reaction safety,145076830,opaque,2,0.4132352530965629,cd22b72e822cb5bddad17306a623f0db198ca7e8e75b81338c77a3b1f374ba9f,6,"[{""amount_mol"": 0.003, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.005}, {""catalyst"": 1, ""catalyst_amount_mol"": 0.000525, ""operation"": ""add_catalyst""}, {""duration_s"": 1500, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 400}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_P--reaction-safety-constrained--seed145076830--opaque,A_P,reaction-safety-constrained,A-P Reaction safety,145076830,opaque,3,0.4027803373936182,81f0000ba1cd0213c49ff8ecca0d3ed859e9d14c2637dda43c7f6fe9865e9272,6,"[{""amount_mol"": 0.003, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.005}, {""catalyst"": 1, ""catalyst_amount_mol"": 0.000525, ""operation"": ""add_catalyst""}, {""duration_s"": 1500, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 420}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_P--reaction-safety-constrained--seed145076830--opaque,A_P,reaction-safety-constrained,A-P Reaction safety,145076830,opaque,4,0.4128892068699023,03631121b8225ad08fe1e05d1cd7e0194eefbc2c10419a7603fea4af6a9ad105,6,"[{""amount_mol"": 0.003, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.005}, {""catalyst"": 1, ""catalyst_amount_mol"": 0.000525, ""operation"": ""add_catalyst""}, {""duration_s"": 3300, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 400}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_P--reaction-safety-constrained--seed145076830--opaque,A_P,reaction-safety-constrained,A-P Reaction safety,145076830,opaque,5,0.41364069148054794,39fd78da95db81270b191735f384895a254eafa6fe3be0e3ce488e41133a68bb,6,"[{""amount_mol"": 0.003, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.005}, {""catalyst"": 1, ""catalyst_amount_mol"": 0.000525, ""operation"": ""add_catalyst""}, {""duration_s"": 2100, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 410}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_P--reaction-safety-constrained--seed145076830--opaque,A_P,reaction-safety-constrained,A-P Reaction safety,145076830,opaque,6,0.43096416382500524,5b99c0db8f425fa17f308f1c554e86b895e16a573dc6264a7d86e840afe3d99f,6,"[{""amount_mol"": 0.003, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.005}, {""catalyst"": 1, ""catalyst_amount_mol"": 0.000525, ""operation"": ""add_catalyst""}, {""duration_s"": 2100, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 400}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_P--reaction-safety-constrained--seed145076830--opaque,A_P,reaction-safety-constrained,A-P Reaction safety,145076830,opaque,7,0.43168380914494964,586460ff366ab20d1e865591eb0225c824f556d782b7fa6f1d39191238d19d27,6,"[{""amount_mol"": 0.003, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.005}, {""catalyst"": 1, ""catalyst_amount_mol"": 0.000525, ""operation"": ""add_catalyst""}, {""duration_s"": 1800, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 400}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_P--reaction-safety-constrained--seed145076830--opaque,A_P,reaction-safety-constrained,A-P Reaction safety,145076830,opaque,8,0.4333489618433497,f1b87b1fa0f6869896f9af89986c44aefbbd41c389cf6fe970bf6a1d1bcc6949,6,"[{""amount_mol"": 0.003, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.005}, {""catalyst"": 1, ""catalyst_amount_mol"": 0.000525, ""operation"": ""add_catalyst""}, {""duration_s"": 2100, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 390}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_P--reaction-safety-constrained--seed145076830--opaque,A_P,reaction-safety-constrained,A-P Reaction safety,145076830,opaque,9,0.42084443444707,5c194aaa3ccee6aec10b3cb3dbefff3c5ff32ebdb044d9d378fc71949bc319ed,6,"[{""amount_mol"": 0.003, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.005}, {""catalyst"": 1, ""catalyst_amount_mol"": 0.000525, ""operation"": ""add_catalyst""}, {""duration_s"": 2100, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 380}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_P--reaction-safety-constrained--seed145076830--opaque,A_P,reaction-safety-constrained,A-P Reaction safety,145076830,opaque,10,0.42751193217165695,0421c3747d9d6302d9e37128a6fa8bba51602d5248d34bacb16f890f6f3c12b3,6,"[{""amount_mol"": 0.003, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.005}, {""catalyst"": 1, ""catalyst_amount_mol"": 0.000525, ""operation"": ""add_catalyst""}, {""duration_s"": 1800, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 390}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_P--reaction-safety-constrained--seed210420473--aligned_nominal,A_P,reaction-safety-constrained,A-P Reaction safety,210420473,aligned_nominal,1,0.42070083479419873,3794180abcd5d9fcc014e4c150453a8d1900d40805954c8815cd60e1a0ed53f3,7,"[{""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.005}, {""amount_mol"": 0.003, ""operation"": ""add_reagent""}, {""catalyst"": 1, ""catalyst_amount_mol"": 0.000525, ""operation"": ""add_catalyst""}, {""duration_s"": 3300, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 420}, {""operation"": ""quench""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_P--reaction-safety-constrained--seed210420473--aligned_nominal,A_P,reaction-safety-constrained,A-P Reaction safety,210420473,aligned_nominal,2,0.4447878900209169,6dad17cd8dee7879f256689ec4f8402a12e58c724a4d93c8b96160e3155f5f83,7,"[{""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.005}, {""amount_mol"": 0.003, ""operation"": ""add_reagent""}, {""catalyst"": 1, ""catalyst_amount_mol"": 0.000525, ""operation"": ""add_catalyst""}, {""duration_s"": 3300, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 370}, {""operation"": ""quench""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_P--reaction-safety-constrained--seed210420473--aligned_nominal,A_P,reaction-safety-constrained,A-P Reaction safety,210420473,aligned_nominal,3,0.4357764249962097,d5c337109e8b71cf06223400560e1ec2ba333cd0537bf3968c495593bc2afeae,7,"[{""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.005}, {""amount_mol"": 0.003, ""operation"": ""add_reagent""}, {""catalyst"": 1, ""catalyst_amount_mol"": 0.000525, ""operation"": ""add_catalyst""}, {""duration_s"": 4500, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 370}, {""operation"": ""quench""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_P--reaction-safety-constrained--seed210420473--aligned_nominal,A_P,reaction-safety-constrained,A-P Reaction safety,210420473,aligned_nominal,4,0.4306039791361487,54002064978a05a35fa8a166632e89739b51f880d3254a425d998c314162ae75,7,"[{""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.005}, {""amount_mol"": 0.003, ""operation"": ""add_reagent""}, {""catalyst"": 1, ""catalyst_amount_mol"": 0.000525, ""operation"": ""add_catalyst""}, {""duration_s"": 2100, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 370}, {""operation"": ""quench""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_P--reaction-safety-constrained--seed210420473--aligned_nominal,A_P,reaction-safety-constrained,A-P Reaction safety,210420473,aligned_nominal,5,0.3563532427834808,836e4c586d3edaca4cf03c6b90c20d6cd79ecf1b3dcac44d058897520ca7cf32,7,"[{""operation"": ""add_solvent"", ""solvent"": 0, ""volume_L"": 0.005}, {""amount_mol"": 0.003, ""operation"": ""add_reagent""}, {""catalyst"": 1, ""catalyst_amount_mol"": 0.000525, ""operation"": ""add_catalyst""}, {""duration_s"": 3300, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 370}, {""operation"": ""quench""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_P--reaction-safety-constrained--seed210420473--aligned_nominal,A_P,reaction-safety-constrained,A-P Reaction safety,210420473,aligned_nominal,6,0.42374101889965987,4262d4586b6c60bc480d24ff8900bd013d78a001c3170585174bd238d422f5fa,7,"[{""operation"": ""add_solvent"", ""solvent"": 1, ""volume_L"": 0.005}, {""amount_mol"": 0.003, ""operation"": ""add_reagent""}, {""catalyst"": 1, ""catalyst_amount_mol"": 0.000525, ""operation"": ""add_catalyst""}, {""duration_s"": 3300, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 370}, {""operation"": ""quench""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_P--reaction-safety-constrained--seed210420473--aligned_nominal,A_P,reaction-safety-constrained,A-P Reaction safety,210420473,aligned_nominal,7,0.3553348571022302,2000d49271c2860b062e16e2821cfa8edb376a20334d248fb06dfc5de5f245bd,7,"[{""operation"": ""add_solvent"", ""solvent"": 3, ""volume_L"": 0.005}, {""amount_mol"": 0.003, ""operation"": ""add_reagent""}, {""catalyst"": 1, ""catalyst_amount_mol"": 0.000525, ""operation"": ""add_catalyst""}, {""duration_s"": 3300, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 370}, {""operation"": ""quench""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_P--reaction-safety-constrained--seed210420473--aligned_nominal,A_P,reaction-safety-constrained,A-P Reaction safety,210420473,aligned_nominal,8,0.46560708714344634,11d1e3a3db16b461f7afa80781b71081375993c79cc945e924c859042b9a457a,7,"[{""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.005}, {""amount_mol"": 0.003, ""operation"": ""add_reagent""}, {""catalyst"": 0, ""catalyst_amount_mol"": 0.000525, ""operation"": ""add_catalyst""}, {""duration_s"": 3300, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 370}, {""operation"": ""quench""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_P--reaction-safety-constrained--seed210420473--aligned_nominal,A_P,reaction-safety-constrained,A-P Reaction safety,210420473,aligned_nominal,9,0.4138991180764639,04828ae549b7f033b0f2ab048838cadea3ff9206a976e6d3412ba3b2ec136c38,7,"[{""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.005}, {""amount_mol"": 0.003, ""operation"": ""add_reagent""}, {""catalyst"": 2, ""catalyst_amount_mol"": 0.000525, ""operation"": ""add_catalyst""}, {""duration_s"": 3300, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 370}, {""operation"": ""quench""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_P--reaction-safety-constrained--seed210420473--aligned_nominal,A_P,reaction-safety-constrained,A-P Reaction safety,210420473,aligned_nominal,10,0.3998912667142739,31b88580c1b45990f8bd88e48f0da2976315e63a153e637b83d03011b7a7f6e6,7,"[{""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.005}, {""amount_mol"": 0.003, ""operation"": ""add_reagent""}, {""catalyst"": 3, ""catalyst_amount_mol"": 0.000525, ""operation"": ""add_catalyst""}, {""duration_s"": 3300, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 370}, {""operation"": ""quench""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_P--reaction-safety-constrained--seed210420473--misindexed_nominal,A_P,reaction-safety-constrained,A-P Reaction safety,210420473,misindexed_nominal,1,0.41271466959506065,aed58ac2f6401d7628cd353e73d5b7e173b44f718da801cc2a6e9a486fbac1c0,8,"[{""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.005}, {""amount_mol"": 0.003, ""operation"": ""add_reagent""}, {""catalyst"": 1, ""catalyst_amount_mol"": 0.000525, ""operation"": ""add_catalyst""}, {""duration_s"": 3300, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 420}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""quench""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_P--reaction-safety-constrained--seed210420473--misindexed_nominal,A_P,reaction-safety-constrained,A-P Reaction safety,210420473,misindexed_nominal,2,0.44370854066318133,c44a023a937d3ea324e0fa9bf642bab0b7e981c15b54fa97ee159be9e5d6a86c,8,"[{""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.005}, {""amount_mol"": 0.003, ""operation"": ""add_reagent""}, {""catalyst"": 1, ""catalyst_amount_mol"": 0.000525, ""operation"": ""add_catalyst""}, {""duration_s"": 2100, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 440}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""quench""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_P--reaction-safety-constrained--seed210420473--misindexed_nominal,A_P,reaction-safety-constrained,A-P Reaction safety,210420473,misindexed_nominal,3,0.33667827107361253,433fbe340df32a2a0825d21aeca40bd4cc4b7e20417a6c9269625bed93886016,8,"[{""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.005}, {""amount_mol"": 0.003, ""operation"": ""add_reagent""}, {""catalyst"": 1, ""catalyst_amount_mol"": 0.000525, ""operation"": ""add_catalyst""}, {""duration_s"": 5700, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 410}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""quench""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_P--reaction-safety-constrained--seed210420473--misindexed_nominal,A_P,reaction-safety-constrained,A-P Reaction safety,210420473,misindexed_nominal,4,0.4302056055226533,f8414d8030baf4186475b93bb8e611de7e10a6bd34858dfa158f5586298551cf,8,"[{""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.005}, {""amount_mol"": 0.003, ""operation"": ""add_reagent""}, {""catalyst"": 1, ""catalyst_amount_mol"": 0.000525, ""operation"": ""add_catalyst""}, {""duration_s"": 2100, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 450}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""quench""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_P--reaction-safety-constrained--seed210420473--misindexed_nominal,A_P,reaction-safety-constrained,A-P Reaction safety,210420473,misindexed_nominal,5,0.4692806232246572,d9e3dfcb4ebafa51570afe26d9ae021e0dce125078c2a317bd8a495cfc3cbdbd,8,"[{""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.005}, {""amount_mol"": 0.003, ""operation"": ""add_reagent""}, {""catalyst"": 1, ""catalyst_amount_mol"": 0.000525, ""operation"": ""add_catalyst""}, {""duration_s"": 1500, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 440}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""quench""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_P--reaction-safety-constrained--seed210420473--misindexed_nominal,A_P,reaction-safety-constrained,A-P Reaction safety,210420473,misindexed_nominal,6,0.45571984891447787,326b000dbe20e26f3f2dfc86103d0715d5f044380fbdf966e5149a941c560a7c,8,"[{""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.005}, {""amount_mol"": 0.003, ""operation"": ""add_reagent""}, {""catalyst"": 1, ""catalyst_amount_mol"": 0.000525, ""operation"": ""add_catalyst""}, {""duration_s"": 900, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 440}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""quench""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_P--reaction-safety-constrained--seed210420473--misindexed_nominal,A_P,reaction-safety-constrained,A-P Reaction safety,210420473,misindexed_nominal,7,0.47139948001257626,4fd3700eb49593aca09a7fe531712f8850b42e6c7da227f3ba9c66cfe84e7e77,8,"[{""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.005}, {""amount_mol"": 0.003, ""operation"": ""add_reagent""}, {""catalyst"": 1, ""catalyst_amount_mol"": 0.000525, ""operation"": ""add_catalyst""}, {""duration_s"": 1500, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 430}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""quench""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_P--reaction-safety-constrained--seed210420473--misindexed_nominal,A_P,reaction-safety-constrained,A-P Reaction safety,210420473,misindexed_nominal,8,0.47249122900845075,a40f31ec21c06bd4a1e4c2325f06962cbfd0c960064c89e726957611f5a9df0e,8,"[{""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.005}, {""amount_mol"": 0.003, ""operation"": ""add_reagent""}, {""catalyst"": 1, ""catalyst_amount_mol"": 0.000525, ""operation"": ""add_catalyst""}, {""duration_s"": 1500, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 420}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""quench""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_P--reaction-safety-constrained--seed210420473--misindexed_nominal,A_P,reaction-safety-constrained,A-P Reaction safety,210420473,misindexed_nominal,9,0.4413638868422823,aa96658962978e10cd900d00f20854bd2e62cc61365ae25e936d50c8c477170d,8,"[{""operation"": ""add_solvent"", ""solvent"": 1, ""volume_L"": 0.005}, {""amount_mol"": 0.003, ""operation"": ""add_reagent""}, {""catalyst"": 1, ""catalyst_amount_mol"": 0.000525, ""operation"": ""add_catalyst""}, {""duration_s"": 1500, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 420}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""quench""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_P--reaction-safety-constrained--seed210420473--misindexed_nominal,A_P,reaction-safety-constrained,A-P Reaction safety,210420473,misindexed_nominal,10,0.49911725274708996,ea647c0c37ecfeab0f3db78e9d4e995a9245a906b1d27f54173b0f28b9d36afe,7,"[{""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.005}, {""amount_mol"": 0.003, ""operation"": ""add_reagent""}, {""catalyst"": 0, ""catalyst_amount_mol"": 0.000525, ""operation"": ""add_catalyst""}, {""duration_s"": 1500, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 420}, {""operation"": ""quench""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
