id,world,arm,group,query,metric,truth_mean,estimate,mae,source_mean_mae,width,coverage
EQ-W04--Opaque,W04,Opaque,other_nine,Q10,pH_normalized,0.29209914803504944,0.285,0.007099148035049463,0.0004686539371808185,0.04999999999999999,1.0
EQ-W04--Opaque,W04,Opaque,other_nine,Q11,pH_normalized,0.291188383102417,0.292,0.0008116168975829674,0.0004421109954516056,0.010000000000000009,1.0
EQ-W04--Opaque,W04,Opaque,other_nine,Q12,pH_normalized,0.29160823822021487,0.292,0.00039176177978511584,2.225587765375403e-05,0.009000000000000008,1.0
EQ-W04--Opaque,W04,Opaque,other_nine,Q01,acid_dissociation_fraction,0.07664356157183647,0.085,0.00835643842816354,0.00546238844593365,0.09000000000000001,1.0
EQ-W04--Opaque,W04,Opaque,other_nine,Q02,acid_dissociation_fraction,0.08080480396747589,0.085,0.0041951960325241205,0.00962363084157307,0.09000000000000001,1.0
EQ-W04--Opaque,W04,Opaque,other_nine,Q04,acid_dissociation_fraction,0.10653650313615799,0.095,0.011536503136157991,0.035355330010255176,0.15500000000000003,1.0
EQ-W04--Opaque,W04,Opaque,other_nine,Q05,acid_dissociation_fraction,0.06861342042684555,0.074,0.005386579573154443,0.002567752699057263,0.025999999999999995,1.0
EQ-W04--Opaque,W04,Opaque,other_nine,Q06,acid_dissociation_fraction,0.06517552360892295,0.074,0.008824476391077044,0.0060056495169798635,0.025999999999999995,0.8
EQ-W04--Opaque,W04,Opaque,other_nine,Q07,acid_dissociation_fraction,0.06811264902353287,0.074,0.005887350976467129,0.003068524102369949,0.025999999999999995,1.0
EQ-W04--Opaque,W04,Opaque,other_nine,Q10,acid_dissociation_fraction,0.07442056089639663,0.045,0.029420560896396636,0.003239387770493818,0.095,1.0
EQ-W04--Opaque,W04,Opaque,other_nine,Q11,acid_dissociation_fraction,0.0679929330945015,0.071,0.0030070669054984983,0.003188240031401321,0.02500000000000001,1.0
EQ-W04--Opaque,W04,Opaque,other_nine,Q12,acid_dissociation_fraction,0.07082647681236268,0.073,0.002173523187637319,0.00035469631354013986,0.024000000000000007,1.0
EQ-W04--Opaque,W04,Opaque,other_nine,Q01,precipitation_signal,0.15161668360233307,0.11,0.041616683602333074,0.0036226438979307662,0.13999999999999999,1.0
EQ-W04--Opaque,W04,Opaque,other_nine,Q02,precipitation_signal,0.15711210072040557,0.125,0.03211210072040557,0.0018727732201417324,0.13,1.0
EQ-W04--Opaque,W04,Opaque,other_nine,Q04,precipitation_signal,0.13672825694084167,0.065,0.07172825694084167,0.018511070559422166,0.16,1.0
EQ-W04--Opaque,W04,Opaque,other_nine,Q05,precipitation_signal,0.15302406251430511,0.151,0.0020240625143051194,0.002215264985958726,0.024999999999999994,1.0
EQ-W04--Opaque,W04,Opaque,other_nine,Q06,precipitation_signal,0.16091216504573821,0.151,0.00991216504573822,0.005672837545474374,0.024999999999999994,0.6
EQ-W04--Opaque,W04,Opaque,other_nine,Q07,precipitation_signal,0.15438649654388428,0.151,0.0033864965438842876,0.0008528309563795577,0.024999999999999994,1.0
EQ-W04--Opaque,W04,Opaque,other_nine,Q10,precipitation_signal,0.15490942001342772,0.3,0.14509057998657227,0.00032990748683611737,0.53,1.0
EQ-W04--Opaque,W04,Opaque,other_nine,Q11,precipitation_signal,0.15450386106967925,0.157,0.002496138930320746,0.0007354664305845859,0.027000000000000024,1.0
EQ-W04--Opaque,W04,Opaque,other_nine,Q12,precipitation_signal,0.14795691668987274,0.154,0.006043083310127262,0.0072824108103911045,0.02200000000000002,0.8
EQ-W04--Opaque,W04,Opaque,three_most_dilute,Q03,pH_normalized,0.3339683711528778,0.326,0.007968371152877796,0.04233787705500919,0.09000000000000002,1.0
EQ-W04--Opaque,W04,Opaque,three_most_dilute,Q08,pH_normalized,0.3730437755584717,0.375,0.0019562244415283203,0.08141328146060306,0.175,1.0
EQ-W04--Opaque,W04,Opaque,three_most_dilute,Q09,pH_normalized,0.3291862547397614,0.323,0.006186254739761365,0.037555760641892755,0.09200000000000003,1.0
EQ-W04--Opaque,W04,Opaque,three_most_dilute,Q03,acid_dissociation_fraction,0.22882964015007018,0.22,0.008829640150070178,0.15764846702416735,0.41,1.0
EQ-W04--Opaque,W04,Opaque,three_most_dilute,Q08,acid_dissociation_fraction,0.5173070788383484,0.52,0.0026929211616516513,0.44612590571244554,0.73,1.0
EQ-W04--Opaque,W04,Opaque,three_most_dilute,Q09,acid_dissociation_fraction,0.2103007346391678,0.2,0.01030073463916778,0.139119561513265,0.39,1.0
EQ-W04--Opaque,W04,Opaque,three_most_dilute,Q03,precipitation_signal,0.003180694207549095,0.045,0.041819305792450905,0.15205863329271474,0.145,1.0
EQ-W04--Opaque,W04,Opaque,three_most_dilute,Q08,precipitation_signal,0.004344065161421895,0.015,0.010655934838578105,0.15089526233884196,0.1,1.0
EQ-W04--Opaque,W04,Opaque,three_most_dilute,Q09,precipitation_signal,0.019247134402394294,0.025,0.005752865597605707,0.13599219309786956,0.12,1.0
EQ-W04--Aligned,W04,Aligned,other_nine,Q01,pH_normalized,0.2940868675708771,0.2923,0.0017868675708770931,0.0023720502853393777,0.007500000000000007,0.6
EQ-W04--Aligned,W04,Aligned,other_nine,Q02,pH_normalized,0.2939358353614807,0.2933,0.0006358353614807077,0.002221018075942993,0.007500000000000007,0.8
EQ-W04--Aligned,W04,Aligned,other_nine,Q04,pH_normalized,0.30431983470916746,0.2917,0.012619834709167443,0.012605017423629739,0.016000000000000014,0.0
EQ-W04--Aligned,W04,Aligned,other_nine,Q05,pH_normalized,0.29201748967170715,0.2916,0.0004174896717071275,0.0003026723861694336,0.00830000000000003,1.0
EQ-W04--Aligned,W04,Aligned,other_nine,Q06,pH_normalized,0.29049782156944276,0.2916,0.0011021784305572657,0.0012169957160949596,0.00830000000000003,1.0
EQ-W04--Aligned,W04,Aligned,other_nine,Q07,pH_normalized,0.29074816703796386,0.2916,0.0008518329620361698,0.0009666502475738636,0.00830000000000003,1.0
EQ-W04--Aligned,W04,Aligned,other_nine,Q10,pH_normalized,0.29209914803504944,0.2874,0.00469914803504945,0.00038433074951171875,0.022999999999999965,1.0
EQ-W04--Aligned,W04,Aligned,other_nine,Q11,pH_normalized,0.291188383102417,0.2923,0.0011116168975829899,0.0005264341831207053,0.007000000000000006,1.0
EQ-W04--Aligned,W04,Aligned,other_nine,Q12,pH_normalized,0.29160823822021487,0.2918,0.00019176177978513786,0.00010657906532285377,0.00649999999999995,1.0
EQ-W04--Aligned,W04,Aligned,other_nine,Q01,acid_dissociation_fraction,0.07664356157183647,0.0758,0.0008435615718364597,0.004456844739615912,0.03,1.0
EQ-W04--Aligned,W04,Aligned,other_nine,Q02,acid_dissociation_fraction,0.08080480396747589,0.0729,0.007904803967475879,0.008618087135255331,0.027999999999999997,1.0
EQ-W04--Aligned,W04,Aligned,other_nine,Q04,acid_dissociation_fraction,0.10653650313615799,0.0816,0.024936503136157986,0.03434978630393744,0.049999999999999996,0.4
EQ-W04--Aligned,W04,Aligned,other_nine,Q05,acid_dissociation_fraction,0.06861342042684555,0.0745,0.0058865795731544435,0.003573296405375001,0.032999999999999995,1.0
EQ-W04--Aligned,W04,Aligned,other_nine,Q06,acid_dissociation_fraction,0.06517552360892295,0.0745,0.009324476391077044,0.0070111932232976015,0.032999999999999995,0.8
EQ-W04--Aligned,W04,Aligned,other_nine,Q07,acid_dissociation_fraction,0.06811264902353287,0.0745,0.006387350976467129,0.004074067808687687,0.032999999999999995,1.0
EQ-W04--Aligned,W04,Aligned,other_nine,Q10,acid_dissociation_fraction,0.07442056089639663,0.0791,0.0046794391036033695,0.00223384406417608,0.06,1.0
EQ-W04--Aligned,W04,Aligned,other_nine,Q11,acid_dissociation_fraction,0.0679929330945015,0.0691,0.0011070669054984994,0.004193783737719059,0.027000000000000003,1.0
EQ-W04--Aligned,W04,Aligned,other_nine,Q12,acid_dissociation_fraction,0.07082647681236268,0.073,0.002173523187637319,0.001360240019857878,0.022000000000000006,1.0
EQ-W04--Aligned,W04,Aligned,other_nine,Q01,precipitation_signal,0.15161668360233307,0.1478,0.0038166836023330875,0.002383211255073542,0.027999999999999997,1.0
EQ-W04--Aligned,W04,Aligned,other_nine,Q02,precipitation_signal,0.15711210072040557,0.1494,0.007712100720405568,0.003112205862998957,0.026999999999999996,1.0
EQ-W04--Aligned,W04,Aligned,other_nine,Q04,precipitation_signal,0.13672825694084167,0.1413,0.004571743059158334,0.01727163791656494,0.05700000000000001,1.0
EQ-W04--Aligned,W04,Aligned,other_nine,Q05,precipitation_signal,0.15302406251430511,0.1511,0.0019240625143051027,0.0009758323431015015,0.034,1.0
EQ-W04--Aligned,W04,Aligned,other_nine,Q06,precipitation_signal,0.16091216504573821,0.1511,0.009812165045738203,0.0069122701883315985,0.034,0.8
EQ-W04--Aligned,W04,Aligned,other_nine,Q07,precipitation_signal,0.15438649654388428,0.1511,0.003286496543884271,0.0003866016864776667,0.034,1.0
EQ-W04--Aligned,W04,Aligned,other_nine,Q10,precipitation_signal,0.15490942001342772,0.1552,0.00029057998657228135,0.0009095251560211071,0.07500000000000001,1.0
EQ-W04--Aligned,W04,Aligned,other_nine,Q11,precipitation_signal,0.15450386106967925,0.1568,0.0022961389303207402,0.0005039662122726385,0.026000000000000023,1.0
EQ-W04--Aligned,W04,Aligned,other_nine,Q12,precipitation_signal,0.14795691668987274,0.1526,0.004643083310127277,0.00604297816753388,0.0242,1.0
EQ-W04--Aligned,W04,Aligned,three_most_dilute,Q03,pH_normalized,0.3339683711528778,0.2966,0.03736837115287783,0.04225355386734009,0.015000000000000013,0.0
EQ-W04--Aligned,W04,Aligned,three_most_dilute,Q08,pH_normalized,0.3730437755584717,0.2978,0.07524377555847167,0.08132895827293396,0.02400000000000002,0.0
EQ-W04--Aligned,W04,Aligned,three_most_dilute,Q09,pH_normalized,0.3291862547397614,0.2929,0.03628625473976138,0.037471437454223655,0.023999999999999966,0.0
EQ-W04--Aligned,W04,Aligned,three_most_dilute,Q03,acid_dissociation_fraction,0.22882964015007018,0.0717,0.1571296401500702,0.15664292331784962,0.044,0.0
EQ-W04--Aligned,W04,Aligned,three_most_dilute,Q08,acid_dissociation_fraction,0.5173070788383484,0.0724,0.44490707883834835,0.4451203620061278,0.065,0.0
EQ-W04--Aligned,W04,Aligned,three_most_dilute,Q09,acid_dissociation_fraction,0.2103007346391678,0.0823,0.12800073463916778,0.13811401780694724,0.068,0.0
EQ-W04--Aligned,W04,Aligned,three_most_dilute,Q03,precipitation_signal,0.003180694207549095,0.1429,0.1397193057924509,0.15081920064985752,0.054000000000000006,0.0
EQ-W04--Aligned,W04,Aligned,three_most_dilute,Q08,precipitation_signal,0.004344065161421895,0.1391,0.13475593483857812,0.14965582969598473,0.07999999999999999,0.0
EQ-W04--Aligned,W04,Aligned,three_most_dilute,Q09,precipitation_signal,0.019247134402394294,0.1375,0.11825286559760571,0.13475276045501233,0.08199999999999999,0.0
EQ-W04--MisIndexed,W04,MisIndexed,other_nine,Q01,pH_normalized,0.2940868675708771,0.2933,0.0007868675708770922,0.0024779081344604714,0.01100000000000001,1.0
EQ-W04--MisIndexed,W04,MisIndexed,other_nine,Q02,pH_normalized,0.2939358353614807,0.2933,0.0006358353614807077,0.002326875925064087,0.01100000000000001,1.0
EQ-W04--MisIndexed,W04,MisIndexed,other_nine,Q04,pH_normalized,0.30431983470916746,0.2948,0.009519834709167452,0.012710875272750832,0.026000000000000023,1.0
EQ-W04--MisIndexed,W04,MisIndexed,other_nine,Q05,pH_normalized,0.29201748967170715,0.2921,8.251032829287297e-05,0.00040853023529052734,0.00930000000000003,1.0
EQ-W04--MisIndexed,W04,MisIndexed,other_nine,Q06,pH_normalized,0.29049782156944276,0.2921,0.0016021784305572662,0.0011111378669738659,0.00930000000000003,1.0
EQ-W04--MisIndexed,W04,MisIndexed,other_nine,Q07,pH_normalized,0.29074816703796386,0.2921,0.0013518329620361702,0.0008607923984527699,0.010000000000000009,1.0
EQ-W04--MisIndexed,W04,MisIndexed,other_nine,Q10,pH_normalized,0.29209914803504944,0.2892,0.002899148035049426,0.0004901885986328125,0.03699999999999998,1.0
EQ-W04--MisIndexed,W04,MisIndexed,other_nine,Q11,pH_normalized,0.291188383102417,0.2909,0.0002883831024170225,0.0004205763339996116,0.010000000000000009,1.0
EQ-W04--MisIndexed,W04,MisIndexed,other_nine,Q12,pH_normalized,0.29160823822021487,0.2918,0.00019176177978513786,7.212162017600221e-07,0.010000000000000009,1.0
EQ-W04--MisIndexed,W04,MisIndexed,other_nine,Q01,acid_dissociation_fraction,0.07664356157183647,0.0779,0.001256438428163531,0.00524055299659569,0.036000000000000004,1.0
EQ-W04--MisIndexed,W04,MisIndexed,other_nine,Q02,acid_dissociation_fraction,0.08080480396747589,0.0779,0.0029048039674758885,0.00940179539223511,0.036000000000000004,1.0
EQ-W04--MisIndexed,W04,MisIndexed,other_nine,Q04,acid_dissociation_fraction,0.10653650313615799,0.0836,0.022936503136158,0.03513349456091722,0.09000000000000001,1.0
EQ-W04--MisIndexed,W04,MisIndexed,other_nine,Q05,acid_dissociation_fraction,0.06861342042684555,0.0734,0.004786579573154454,0.0027895881483952223,0.028999999999999998,1.0
EQ-W04--MisIndexed,W04,MisIndexed,other_nine,Q06,acid_dissociation_fraction,0.06517552360892295,0.0734,0.008224476391077054,0.006227484966317823,0.028999999999999998,0.8
EQ-W04--MisIndexed,W04,MisIndexed,other_nine,Q07,acid_dissociation_fraction,0.06811264902353287,0.0734,0.0052873509764671395,0.003290359551707908,0.030999999999999993,1.0
EQ-W04--MisIndexed,W04,MisIndexed,other_nine,Q10,acid_dissociation_fraction,0.07442056089639663,0.062,0.012420560896396635,0.0030175523211558586,0.09,1.0
EQ-W04--MisIndexed,W04,MisIndexed,other_nine,Q11,acid_dissociation_fraction,0.0679929330945015,0.0686,0.000607066905498499,0.0034100754807392802,0.028000000000000004,1.0
EQ-W04--MisIndexed,W04,MisIndexed,other_nine,Q12,acid_dissociation_fraction,0.07082647681236268,0.0721,0.001273523187637321,0.0005765317628780992,0.02899999999999999,1.0
EQ-W04--MisIndexed,W04,MisIndexed,other_nine,Q01,precipitation_signal,0.15161668360233307,0.155,0.0033833163976669245,0.0025409102439880316,0.02400000000000002,1.0
EQ-W04--MisIndexed,W04,MisIndexed,other_nine,Q02,precipitation_signal,0.15711210072040557,0.155,0.002112100720405574,0.002954506874084467,0.02400000000000002,1.0
EQ-W04--MisIndexed,W04,MisIndexed,other_nine,Q04,precipitation_signal,0.13672825694084167,0.1558,0.01907174305915832,0.01742933690547943,0.057999999999999996,1.0
EQ-W04--MisIndexed,W04,MisIndexed,other_nine,Q05,precipitation_signal,0.15302406251430511,0.1544,0.0013759374856948947,0.0011335313320159912,0.019000000000000017,1.0
EQ-W04--MisIndexed,W04,MisIndexed,other_nine,Q06,precipitation_signal,0.16091216504573821,0.1544,0.006512165045738205,0.006754571199417109,0.019000000000000017,0.6
EQ-W04--MisIndexed,W04,MisIndexed,other_nine,Q07,precipitation_signal,0.15438649654388428,0.1544,1.3503456115726564e-05,0.00022890269756317694,0.02100000000000002,1.0
EQ-W04--MisIndexed,W04,MisIndexed,other_nine,Q10,precipitation_signal,0.15490942001342772,0.1529,0.002009420013427715,0.0007518261671066173,0.21,1.0
EQ-W04--MisIndexed,W04,MisIndexed,other_nine,Q11,precipitation_signal,0.15450386106967925,0.1538,0.0007038610696792624,0.00034626722335814875,0.020000000000000018,1.0
EQ-W04--MisIndexed,W04,MisIndexed,other_nine,Q12,precipitation_signal,0.14795691668987274,0.1543,0.006343083310127257,0.00620067715644837,0.019000000000000017,0.6
EQ-W04--MisIndexed,W04,MisIndexed,three_most_dilute,Q03,pH_normalized,0.3339683711528778,0.2965,0.03746837115287782,0.04235941171646118,0.05199999999999999,0.0
EQ-W04--MisIndexed,W04,MisIndexed,three_most_dilute,Q08,pH_normalized,0.3730437755584717,0.2981,0.0749437755584717,0.08143481612205505,0.11399999999999999,1.0
EQ-W04--MisIndexed,W04,MisIndexed,three_most_dilute,Q09,pH_normalized,0.3291862547397614,0.2963,0.03288625473976137,0.03757729530334475,0.07199999999999995,1.0
EQ-W04--MisIndexed,W04,MisIndexed,three_most_dilute,Q03,acid_dissociation_fraction,0.22882964015007018,0.0902,0.13862964015007018,0.1574266315748294,0.13,0.0
EQ-W04--MisIndexed,W04,MisIndexed,three_most_dilute,Q08,acid_dissociation_fraction,0.5173070788383484,0.0962,0.42110707883834836,0.4459040702631076,0.41000000000000003,0.0
EQ-W04--MisIndexed,W04,MisIndexed,three_most_dilute,Q09,acid_dissociation_fraction,0.2103007346391678,0.0896,0.12070073463916779,0.13889772606392703,0.21500000000000002,1.0
EQ-W04--MisIndexed,W04,MisIndexed,three_most_dilute,Q03,precipitation_signal,0.003180694207549095,0.1567,0.1535193057924509,0.150976899638772,0.08,0.0
EQ-W04--MisIndexed,W04,MisIndexed,three_most_dilute,Q08,precipitation_signal,0.004344065161421895,0.1575,0.15315593483857812,0.14981352868489922,0.165,0.0
EQ-W04--MisIndexed,W04,MisIndexed,three_most_dilute,Q09,precipitation_signal,0.019247134402394294,0.1566,0.1373528655976057,0.13491045944392682,0.13,0.0
EQ-W05--Opaque,W05,Opaque,other_nine,Q01,pH_normalized,0.30504873394966125,0.304,0.0010487339496612624,0.0013301894068717957,0.013000000000000012,1.0
EQ-W05--Opaque,W05,Opaque,other_nine,Q02,pH_normalized,0.3056295394897461,0.304,0.0016295394897460902,0.0019109949469566234,0.013000000000000012,1.0
EQ-W05--Opaque,W05,Opaque,other_nine,Q04,pH_normalized,0.31275856494903564,0.304,0.008758564949035652,0.009040020406246185,0.026000000000000023,1.0
EQ-W05--Opaque,W05,Opaque,other_nine,Q05,pH_normalized,0.3040068089962006,0.304,6.808996200591277e-06,0.0002882644534111245,0.010000000000000009,1.0
EQ-W05--Opaque,W05,Opaque,other_nine,Q06,pH_normalized,0.3021829962730408,0.304,0.0018170037269591988,0.0015355482697486655,0.010000000000000009,1.0
EQ-W05--Opaque,W05,Opaque,other_nine,Q07,pH_normalized,0.30483569502830504,0.304,0.0008356950283050502,0.0011171504855155834,0.010000000000000009,1.0
EQ-W05--Opaque,W05,Opaque,other_nine,Q10,pH_normalized,0.30275225043296816,0.304,0.0012477495670318306,0.0009662941098212974,0.016000000000000014,1.0
EQ-W05--Opaque,W05,Opaque,other_nine,Q11,pH_normalized,0.30540125370025634,0.304,0.001401253700256344,0.0016827091574668773,0.008000000000000007,1.0
EQ-W05--Opaque,W05,Opaque,other_nine,Q12,pH_normalized,0.30451775789260865,0.304,0.0005177578926086612,0.0007992133498191945,0.008000000000000007,1.0
EQ-W05--Opaque,W05,Opaque,other_nine,Q01,acid_dissociation_fraction,0.07400200963020324,0.065,0.009002009630203242,0.00899268606056769,0.037000000000000005,1.0
EQ-W05--Opaque,W05,Opaque,other_nine,Q02,acid_dissociation_fraction,0.07501154094934463,0.065,0.01001154094934463,0.010002217379709077,0.037000000000000005,1.0
EQ-W05--Opaque,W05,Opaque,other_nine,Q04,acid_dissociation_fraction,0.09514503031969071,0.065,0.030145030319690708,0.030135706750055155,0.11000000000000001,1.0
EQ-W05--Opaque,W05,Opaque,other_nine,Q05,acid_dissociation_fraction,0.07452499121427536,0.065,0.009524991214275358,0.009515667644639805,0.027000000000000003,0.8
EQ-W05--Opaque,W05,Opaque,other_nine,Q06,acid_dissociation_fraction,0.07091640532016755,0.065,0.005916405320167545,0.005907081750531992,0.027000000000000003,0.8
EQ-W05--Opaque,W05,Opaque,other_nine,Q07,acid_dissociation_fraction,0.07023018449544907,0.065,0.0052301844954490695,0.005220860925813517,0.027000000000000003,1.0
EQ-W05--Opaque,W05,Opaque,other_nine,Q10,acid_dissociation_fraction,0.07277408242225647,0.065,0.0077740824222564675,0.007764758852620915,0.043,1.0
EQ-W05--Opaque,W05,Opaque,other_nine,Q11,acid_dissociation_fraction,0.07168134152889252,0.065,0.00668134152889252,0.006672017959256968,0.019999999999999997,0.8
EQ-W05--Opaque,W05,Opaque,other_nine,Q12,acid_dissociation_fraction,0.0686874195933342,0.065,0.0036874195933341986,0.003678096023698646,0.019999999999999997,0.8
EQ-W05--Opaque,W05,Opaque,other_nine,Q01,precipitation_signal,0.16371914446353913,0.135,0.028719144463539126,0.010332442323366803,0.043,0.2
EQ-W05--Opaque,W05,Opaque,other_nine,Q02,precipitation_signal,0.15341221988201142,0.135,0.018412219882011416,2.5517741839092833e-05,0.043,0.4
EQ-W05--Opaque,W05,Opaque,other_nine,Q04,precipitation_signal,0.1440756529569626,0.066,0.07807565295696259,0.00931104918320974,0.09,0.0
EQ-W05--Opaque,W05,Opaque,other_nine,Q05,precipitation_signal,0.15509942770004273,0.151,0.004099427700042735,0.0017127255598703983,0.02099999999999999,0.8
EQ-W05--Opaque,W05,Opaque,other_nine,Q06,precipitation_signal,0.1568306565284729,0.151,0.005830656528472894,0.0034439543883005574,0.02099999999999999,1.0
EQ-W05--Opaque,W05,Opaque,other_nine,Q07,precipitation_signal,0.15339261293411255,0.151,0.0023926129341125535,5.910793940216985e-06,0.02099999999999999,0.8
EQ-W05--Opaque,W05,Opaque,other_nine,Q10,precipitation_signal,0.15684962570667266,0.155,0.0018496257066726585,0.0034629235665003255,0.027000000000000024,1.0
EQ-W05--Opaque,W05,Opaque,other_nine,Q11,precipitation_signal,0.15567295253276825,0.155,0.0006729525327682506,0.0022862503925959177,0.017000000000000015,1.0
EQ-W05--Opaque,W05,Opaque,other_nine,Q12,precipitation_signal,0.15391509532928466,0.153,0.0009150953292846598,0.000528393189112325,0.018000000000000016,0.8
EQ-W05--Opaque,W05,Opaque,three_most_dilute,Q03,pH_normalized,0.3405262291431427,0.334,0.006526229143142659,0.03680768460035322,0.03999999999999998,1.0
EQ-W05--Opaque,W05,Opaque,three_most_dilute,Q08,pH_normalized,0.37845377922058104,0.376,0.0024537792205810427,0.07473523467779158,0.09499999999999997,1.0
EQ-W05--Opaque,W05,Opaque,three_most_dilute,Q09,pH_normalized,0.33728399872779846,0.331,0.0062839987277984455,0.033565454185009,0.05499999999999999,1.0
EQ-W05--Opaque,W05,Opaque,three_most_dilute,Q03,acid_dissociation_fraction,0.19685897529125213,0.157,0.039858975291252124,0.13184965172161656,0.16,1.0
EQ-W05--Opaque,W05,Opaque,three_most_dilute,Q08,acid_dissociation_fraction,0.44796587228775026,0.413,0.03496587228775028,0.3829565487181147,0.49999999999999994,1.0
EQ-W05--Opaque,W05,Opaque,three_most_dilute,Q09,acid_dissociation_fraction,0.17883979380130768,0.141,0.0378397938013077,0.11383047023167213,0.2,1.0
EQ-W05--Opaque,W05,Opaque,three_most_dilute,Q03,precipitation_signal,0.0028502168323029766,0.009,0.006149783167697023,0.15053648530786937,0.032,1.0
EQ-W05--Opaque,W05,Opaque,three_most_dilute,Q08,precipitation_signal,0.0012772343587130308,0.003,0.0017227656412869693,0.1521094677814593,0.025,1.0
EQ-W05--Opaque,W05,Opaque,three_most_dilute,Q09,precipitation_signal,0.015231312811374664,0.011,0.004231312811374665,0.13815538932879767,0.04,1.0
EQ-W05--Aligned,W05,Aligned,other_nine,Q01,pH_normalized,0.30504873394966125,0.3039,0.0011487339496612514,0.0016594852010409222,0.01100000000000001,1.0
EQ-W05--Aligned,W05,Aligned,other_nine,Q02,pH_normalized,0.3056295394897461,0.3039,0.0017295394897460792,0.00224029074112575,0.01100000000000001,1.0
EQ-W05--Aligned,W05,Aligned,other_nine,Q04,pH_normalized,0.31275856494903564,0.3048,0.00795856494903563,0.009369316200415312,0.016500000000000015,0.6
EQ-W05--Aligned,W05,Aligned,other_nine,Q05,pH_normalized,0.3040068089962006,0.3035,0.0005068089962005917,0.0006175602475802511,0.009000000000000008,1.0
EQ-W05--Aligned,W05,Aligned,other_nine,Q06,pH_normalized,0.3021829962730408,0.3035,0.0013170037269591983,0.001206252475579539,0.009000000000000008,1.0
EQ-W05--Aligned,W05,Aligned,other_nine,Q07,pH_normalized,0.30483569502830504,0.3035,0.0013356950283050506,0.00144644627968471,0.009000000000000008,1.0
EQ-W05--Aligned,W05,Aligned,other_nine,Q10,pH_normalized,0.30275225043296816,0.3025,0.00025225043296817073,0.0006369983156521708,0.03400000000000003,1.0
EQ-W05--Aligned,W05,Aligned,other_nine,Q11,pH_normalized,0.30540125370025634,0.3033,0.0021012537002563225,0.002012004951636004,0.009500000000000008,1.0
EQ-W05--Aligned,W05,Aligned,other_nine,Q12,pH_normalized,0.30451775789260865,0.3035,0.0010177578926086617,0.001128509143988321,0.009000000000000008,1.0
EQ-W05--Aligned,W05,Aligned,other_nine,Q01,acid_dissociation_fraction,0.07400200963020324,0.073,0.0010020096302032488,0.0020169381052255603,0.034999999999999996,1.0
EQ-W05--Aligned,W05,Aligned,other_nine,Q02,acid_dissociation_fraction,0.07501154094934463,0.073,0.002011540949344637,0.003026469424366948,0.034999999999999996,1.0
EQ-W05--Aligned,W05,Aligned,other_nine,Q04,acid_dissociation_fraction,0.09514503031969071,0.0755,0.019645030319690712,0.023159958794713026,0.05499999999999999,1.0
EQ-W05--Aligned,W05,Aligned,other_nine,Q05,acid_dissociation_fraction,0.07452499121427536,0.0722,0.00232499121427536,0.002539919689297676,0.023000000000000007,1.0
EQ-W05--Aligned,W05,Aligned,other_nine,Q06,acid_dissociation_fraction,0.07091640532016755,0.0722,0.0012835946798324532,0.001068666204810137,0.023000000000000007,1.0
EQ-W05--Aligned,W05,Aligned,other_nine,Q07,acid_dissociation_fraction,0.07023018449544907,0.0722,0.0019698155045509286,0.0017548870295286123,0.023000000000000007,1.0
EQ-W05--Aligned,W05,Aligned,other_nine,Q10,acid_dissociation_fraction,0.07277408242225647,0.07,0.002774082422256463,0.0007890108972787857,0.097,1.0
EQ-W05--Aligned,W05,Aligned,other_nine,Q11,acid_dissociation_fraction,0.07168134152889252,0.0717,1.8658471107477204e-05,0.0003037299960851614,0.023000000000000007,0.8
EQ-W05--Aligned,W05,Aligned,other_nine,Q12,acid_dissociation_fraction,0.0686874195933342,0.0722,0.0035125804066657995,0.0032976519316434832,0.023000000000000007,1.0
EQ-W05--Aligned,W05,Aligned,other_nine,Q01,precipitation_signal,0.16371914446353913,0.151,0.01271914446353914,0.013304779430230479,0.04799999999999999,1.0
EQ-W05--Aligned,W05,Aligned,other_nine,Q02,precipitation_signal,0.15341221988201142,0.151,0.0024122198820114293,0.002997854848702769,0.04799999999999999,1.0
EQ-W05--Aligned,W05,Aligned,other_nine,Q04,precipitation_signal,0.1440756529569626,0.152,0.007924347043037405,0.006338712076346065,0.06999999999999999,1.0
EQ-W05--Aligned,W05,Aligned,other_nine,Q05,precipitation_signal,0.15509942770004273,0.151,0.004099427700042735,0.0046850626667340745,0.025999999999999995,0.8
EQ-W05--Aligned,W05,Aligned,other_nine,Q06,precipitation_signal,0.1568306565284729,0.151,0.005830656528472894,0.006416291495164234,0.025999999999999995,1.0
EQ-W05--Aligned,W05,Aligned,other_nine,Q07,precipitation_signal,0.15339261293411255,0.151,0.0023926129341125535,0.002978247900803893,0.025999999999999995,0.8
EQ-W05--Aligned,W05,Aligned,other_nine,Q10,precipitation_signal,0.15684962570667266,0.15,0.006849625706672663,0.006435260673364002,0.185,1.0
EQ-W05--Aligned,W05,Aligned,other_nine,Q11,precipitation_signal,0.15567295253276825,0.149,0.006672952532768256,0.005258587499459594,0.025999999999999995,1.0
EQ-W05--Aligned,W05,Aligned,other_nine,Q12,precipitation_signal,0.15391509532928466,0.151,0.0029150953292846615,0.003500730295976001,0.025999999999999995,1.0
EQ-W05--Aligned,W05,Aligned,three_most_dilute,Q03,pH_normalized,0.3405262291431427,0.3055,0.035026229143142684,0.037136980394522345,0.02100000000000002,0.0
